Source Function / Function / Call Stack	CPU Time	Clockticks	Instructions Retired	CPI Rate	Retiring	Front-End Bound	Bad Speculation	L1 Bound	L2 Bound	L3 Bound	Memory Bandwidth	Local DRAM	Remote DRAM	Remote Cache	Store Bound	Core Bound	Average CPU Frequency	Module	Function (Full)	Source File	Start Address
_Py_LeaveRecursiveCall	0.970s	2,992,000,000	1,984,000,000	1.508	5.9%	35.4%	8.3%	0.0%	5.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	33.6%	3.1 GHz	[Unknown]	_Py_LeaveRecursiveCall	pycore_ceval.h	0
torch::PythonArgParser::raw_parse	0.970s	3,408,000,000	1,536,000,000	2.219	4.5%	100.0%	30.0%	0.0%	22.0%	0.0%	26.4%	0.0%	0.0%	0.0%	0.0%	0.0%	3.5 GHz	[Unknown]	torch::PythonArgParser::raw_parse(_object*, _object*, _object*, _object**)	[Unknown]	0
at::TensorIteratorConfig::add_borrowed_output	0.955s	3,040,000,000	528,000,000	5.758	10.9%	82.1%	0.0%	14.8%	4.9%	0.0%	14.8%	0.0%	0.0%	0.0%	0.0%	4.8%	3.2 GHz	[Unknown]	at::TensorIteratorConfig::add_borrowed_output(at::TensorBase const&)	[Unknown]	0
_PyObject_GC_Alloc	0.950s	1,232,000,000	1,344,000,000	0.917	27.4%	100.0%	100.0%	60.9%	0.0%	0.0%	48.7%	0.0%	0.0%	0.0%	0.0%	100.0%	1.3 GHz	[Unknown]	_PyObject_GC_Alloc	gcmodule.c	0
ext4_es_lookup_extent	0.940s	3,248,000,000	48,000,000	67.667	4.0%	36.9%	14.5%	0.0%	9.2%	0.0%	100.0%	0.0%	0.0%	0.0%	0.0%	15.7%	3.5 GHz	[Unknown]	ext4_es_lookup_extent	[Unknown]	0
at::TensorIteratorBase::cast_outputs	0.935s	2,304,000,000	608,000,000	3.789	6.5%	100.0%	30.4%	0.0%	45.6%	13.0%	71.6%	0.0%	0.0%	0.0%	0.0%	0.0%	2.5 GHz	[Unknown]	at::TensorIteratorBase::cast_outputs(void)	[Unknown]	0
PyEval_SaveThread	0.935s	2,960,000,000	1,008,000,000	2.937	12.1%	52.9%	0.0%	25.3%	0.0%	0.0%	25.3%	0.0%	0.0%	0.0%	0.0%	12.5%	3.2 GHz	[Unknown]	PyEval_SaveThread	ceval.c	0
mem_cgroup_charge_statistics	0.930s	2,752,000,000	13,072,000,000	0.211	100.0%	56.0%	0.0%	5.5%	0.0%	5.5%	5.5%	0.0%	0.0%	0.0%	0.0%	0.0%	3.0 GHz	[Unknown]	mem_cgroup_charge_statistics	[Unknown]	0
xas_create_range	0.925s	3,008,000,000	11,040,000,000	0.272	100.0%	26.9%	0.0%	19.9%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.4%	3.3 GHz	[Unknown]	xas_create_range	[Unknown]	0
inode_permission	0.925s	2,256,000,000	384,000,000	5.875	14.7%	75.9%	14.7%	0.0%	13.3%	99.7%	100.0%	0.0%	100.0%	0.0%	0.0%	0.0%	2.4 GHz	[Unknown]	inode_permission	[Unknown]	0
at::impl::PythonTorchFunctionTLS::stack_len	0.920s	1,792,000,000	3,872,000,000	0.463	37.7%	100.0%	0.0%	16.7%	8.4%	8.4%	25.1%	0.0%	0.0%	0.0%	0.0%		1.9 GHz	[Unknown]	at::impl::PythonTorchFunctionTLS::stack_len(void)	[Unknown]	0
_PyType_GetModuleByDef	0.920s	2,848,000,000	4,944,000,000	0.576	39.2%	59.6%	6.8%	5.3%	0.0%	21.1%	5.3%	0.0%	0.0%	0.0%	0.0%	0.0%	3.1 GHz	[Unknown]	_PyType_GetModuleByDef	typeobject.c	0
tupleiter_next	0.920s	1,328,000,000	6,112,000,000	0.217	50.8%	41.1%	0.0%	11.3%	0.0%	22.6%	33.9%	0.0%	0.0%	0.0%	0.0%	8.9%	1.4 GHz	[Unknown]	tupleiter_next	tupleobject.c	0
at::TensorIteratorBase::mark_resize_outputs	0.915s	2,640,000,000	1,296,000,000	2.037	2.4%	17.3%	0.0%	5.7%	0.0%	0.0%	45.5%	0.0%	0.0%	0.0%	0.0%	16.5%	2.9 GHz	[Unknown]	at::TensorIteratorBase::mark_resize_outputs(at::TensorIteratorConfig const&)	[Unknown]	0
THPVariable_NewWithVar	0.910s	2,288,000,000	2,624,000,000	0.872	43.8%	87.6%	0.0%	59.0%	0.0%	0.0%	39.3%	0.0%	0.0%	0.0%	0.0%	12.8%	2.5 GHz	[Unknown]	THPVariable_NewWithVar(_typeobject*, at::Tensor, c10::impl::PyInterpreterStatus, bool)	[Unknown]	0
_mid_memalign	0.905s	3,136,000,000	4,048,000,000	0.775	32.3%	51.9%	0.0%	14.3%	0.0%	9.6%	19.1%	0.0%	0.0%	0.0%	0.0%	16.4%	3.5 GHz	[Unknown]	_mid_memalign	malloc.c	0
file_update_time	0.890s	2,576,000,000	3,056,000,000	0.843	45.2%	37.0%	0.0%	0.0%	5.8%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	33.3%	2.9 GHz	[Unknown]	file_update_time	[Unknown]	0
c10::intrusive_ptr<c10::VariableVersion::VersionCounter, c10::detail::intrusive_target_default_null_type<c10::VariableVersion::VersionCounter>>::reset_	0.885s	3,136,000,000	2,512,000,000	1.248	32.8%	100.0%	8.2%	28.7%	9.6%	9.6%	67.0%	0.0%	0.0%	0.0%	0.0%	0.0%	3.5 GHz	[Unknown]	c10::intrusive_ptr<c10::VariableVersion::VersionCounter, c10::detail::intrusive_target_default_null_type<c10::VariableVersion::VersionCounter>>::reset_(void)	[Unknown]	0
free_unref_page_commit	0.885s	2,128,000,000	11,168,000,000	0.191	73.6%	40.9%	32.7%	0.0%	0.0%	0.0%	7.0%	0.0%	0.0%	0.0%	0.0%	0.0%	2.4 GHz	[Unknown]	free_unref_page_commit	[Unknown]	0
object_recursive_isinstance	0.880s	3,760,000,000	2,384,000,000	1.577	18.0%	81.4%	43.1%	27.9%	4.0%	12.0%	31.9%	0.0%	0.0%	0.0%	0.0%	0.0%	4.3 GHz	[Unknown]	object_recursive_isinstance	abstract.c	0
at::empty	0.875s	3,392,000,000	1,120,000,000	3.029	0.0%	99.7%	6.5%	4.4%	0.0%	0.0%	22.1%	0.0%	0.0%	0.0%	0.0%	0.0%	3.9 GHz	[Unknown]	at::empty(c10::ArrayRef<long>, c10::TensorOptions, c10::optional<c10::MemoryFormat>)	[Unknown]	0
at::native::DispatchStubImpl::get_call_ptr	0.875s	3,152,000,000	656,000,000	4.805	2.9%	46.6%	4.8%	28.6%	14.3%	9.5%	28.6%	0.0%	0.0%	0.0%	0.0%	0.0%	3.6 GHz	[Unknown]	at::native::DispatchStubImpl::get_call_ptr(c10::DeviceType, void*, void*, void*)	[Unknown]	0
PyLong_AsSsize_t	0.875s	2,192,000,000	3,152,000,000	0.695	17.1%	42.2%	10.3%	0.0%	0.0%	6.8%	13.7%	0.0%	0.0%	0.0%	0.0%	30.4%	2.5 GHz	[Unknown]	PyLong_AsSsize_t	longobject.c	0
c10::TensorImpl::compute_contiguous	0.875s	1,424,000,000	912,000,000	1.561	0.0%	100.0%	82.8%	52.7%	0.0%	0.0%	52.7%	0.0%	0.0%	0.0%	0.0%	0.0%	1.6 GHz	[Unknown]	c10::TensorImpl::compute_contiguous(c10::TensorImpl::identity<bool>) const	[Unknown]	0
PyVectorcall_NARGS	0.870s	3,440,000,000	1,520,000,000	2.263	21.2%	58.4%	13.3%	0.0%	4.4%	0.0%	21.8%	0.0%	0.0%	0.0%	0.0%	1.8%	4.0 GHz	[Unknown]	PyVectorcall_NARGS	abstract.h	0
ktime_get_coarse_real_ts64	0.870s	2,096,000,000	1,952,000,000	1.074	25.7%	20.5%	20.5%	0.0%	21.5%	14.3%	7.2%	0.0%	0.0%	0.0%	0.0%	23.8%	2.4 GHz	[Unknown]	ktime_get_coarse_real_ts64	[Unknown]	0
at::TensorIteratorBase::coalesce_dimensions	0.865s	2,528,000,000	1,424,000,000	1.775	8.9%	60.3%	7.9%	29.7%	0.0%	0.0%	17.8%	0.0%	0.0%	0.0%	0.0%	9.1%	2.9 GHz	[Unknown]	at::TensorIteratorBase::coalesce_dimensions(void)	[Unknown]	0
do_fault	0.865s	3,856,000,000	6,288,000,000	0.613	52.3%	27.2%	0.0%	3.9%	3.9%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	47.8%	4.5 GHz	[Unknown]	do_fault	[Unknown]	0
get_dht	0.865s	2,432,000,000	3,440,000,000	0.707	21.7%	40.5%	20.7%	0.0%	6.2%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	17.1%	2.8 GHz	[Unknown]	get_dht	[Unknown]	0
kmem_cache_free	0.860s	1,056,000,000	912,000,000	1.158	8.5%	56.8%	11.4%	28.4%	14.2%	0.0%	42.6%	0.0%	0.0%	0.0%	14.2%	9.3%	1.2 GHz	[Unknown]	kmem_cache_free	[Unknown]	0
cap_capable	0.860s	2,464,000,000	4,336,000,000	0.568	22.8%	40.2%	38.0%	12.2%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	2.9 GHz	[Unknown]	cap_capable	[Unknown]	0
at::_ops::empty_strided::call	0.855s	2,384,000,000	1,568,000,000	1.520	30.6%	100.0%	0.0%	0.0%	18.9%	44.0%	56.6%	0.0%	0.0%	0.0%	0.0%	0.0%	2.8 GHz	[Unknown]	at::_ops::empty_strided::call(c10::ArrayRef<c10::SymInt>, c10::ArrayRef<c10::SymInt>, c10::optional<c10::ScalarType>, c10::optional<c10::Layout>, c10::optional<c10::Device>, c10::optional<bool>)	[Unknown]	0
__strchr_avx2	0.855s	2,944,000,000	432,000,000	6.815	18.7%	91.5%	22.4%	0.0%	0.0%	30.6%	40.8%	0.0%	0.0%	0.0%	0.0%	0.0%	3.4 GHz	[Unknown]	__strchr_avx2	strchr-avx2.S	0
method_vectorcall_VARARGS_KEYWORDS	0.855s	4,416,000,000	1,824,000,000	2.421	7.6%	51.0%	0.0%	6.8%	0.0%	34.0%	27.2%	0.0%	0.0%	0.0%	3.4%	13.8%	5.2 GHz	[Unknown]	method_vectorcall_VARARGS_KEYWORDS	descrobject.c	0
operator delete	0.850s	2,416,000,000	528,000,000	4.576	0.0%	88.2%	33.2%	31.0%	0.0%	0.0%	43.5%	0.0%	0.0%	0.0%	0.0%	0.0%	2.8 GHz	[Unknown]	operator delete(void*)	del_op.cc	0
