Source Function / Function / Call Stack	CPU Time	Clockticks	Instructions Retired	CPI Rate	Retiring	Front-End Bound	Bad Speculation	L1 Bound	L2 Bound	L3 Bound	Memory Bandwidth	Local DRAM	Remote DRAM	Remote Cache	Store Bound	Core Bound	Average CPU Frequency	Module	Function (Full)	Source File	Start Address
lookup_maybe_method	1.855s	7,088,000,000	688,000,000	10.302	0.0%	19.3%	0.0%	42.3%	0.0%	5.4%	36.0%	40.4%	0.0%	0.0%	36.0%	0.0%	3.8 GHz	[Unknown]	lookup_maybe_method	typeobject.c	0
torch::jit::tracer::getTracingState	1.835s	7,520,000,000	1,040,000,000	7.231	4.5%	58.3%	0.0%	0.0%	0.0%	39.9%	19.9%	19.9%	0.0%	0.0%	2.0%	0.0%	4.1 GHz	[Unknown]	torch::jit::tracer::getTracingState(void)	[Unknown]	0
intel_pstate_update_util	1.830s	5,936,000,000	512,000,000	11.594	12.1%	43.4%	2.4%	10.1%	12.6%	4.7%	17.7%	0.0%	39.2%	0.0%	0.0%	10.5%	3.2 GHz	[Unknown]	intel_pstate_update_util	[Unknown]	0
blk_mq_get_request	1.825s	4,304,000,000	288,000,000	14.944	4.1%	31.4%	13.6%	0.0%	20.9%	8.5%	20.9%	0.0%	67.5%	0.0%	100.0%	8.2%	2.4 GHz	[Unknown]	blk_mq_get_request	[Unknown]	0
mem_cgroup_charge_statistics	1.820s	3,792,000,000	11,120,000,000	0.341	85.5%	40.0%	10.9%	19.8%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	2.1 GHz	[Unknown]	mem_cgroup_charge_statistics	[Unknown]	0
PyObject_Malloc	1.815s	6,400,000,000	1,408,000,000	4.545	5.7%	73.9%	8.5%	0.0%	11.7%	35.2%	42.2%	37.9%	0.0%	0.0%	2.3%	0.0%	3.5 GHz	[Unknown]	PyObject_Malloc	obmalloc.c	0
__inc_numa_state	1.805s	2,224,000,000	2,384,000,000	0.933	29.2%	20.2%	6.7%	27.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	37.8%	1.2 GHz	[Unknown]	__inc_numa_state	[Unknown]	0
tupleiter_next	1.805s	8,272,000,000	3,904,000,000	2.119	41.5%	17.7%	0.0%	3.6%	12.7%	0.0%	14.5%	18.1%	0.0%	0.0%	12.7%	22.3%	4.6 GHz	[Unknown]	tupleiter_next	tupleobject.c	0
func@0x1976c0	1.805s	6,144,000,000	13,552,000,000	0.453	100.0%	10.6%	0.0%	24.4%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	25.2%	3.4 GHz	[Unknown]	func@0x1976c0	[Unknown]	0
_PyObject_MakeTpCall	1.800s	7,776,000,000	2,624,000,000	2.963	4.5%	45.8%	6.8%	21.2%	0.0%	21.2%	21.2%	0.0%	0.0%	0.0%	1.9%	0.0%	4.3 GHz	[Unknown]	_PyObject_MakeTpCall	call.c	0
_PyObject_GenericSetAttrWithDict	1.785s	3,440,000,000	4,576,000,000	0.752	50.0%	54.0%	0.0%	30.5%	0.0%	61.0%	43.6%	75.3%	0.0%	0.0%	8.7%	0.0%	1.9 GHz	[Unknown]	_PyObject_GenericSetAttrWithDict	object.c	0
page_cache_free_page.isra.0	1.785s	7,088,000,000	5,920,000,000	1.197	32.7%	31.9%	24.5%	16.9%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	3.0%	4.0 GHz	[Unknown]	page_cache_free_page.isra.0	[Unknown]	0
shmem_alloc_page	1.780s	5,136,000,000	3,760,000,000	1.366	75.4%	25.6%	0.0%	23.4%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	20.4%	18.0%	2.9 GHz	[Unknown]	shmem_alloc_page	[Unknown]	0
at::_ops::as_strided::call	1.775s	4,160,000,000	640,000,000	6.500	11.0%	100.0%	6.3%	10.8%	0.0%	8.1%	25.2%	0.0%	100.0%	0.0%	0.0%	0.0%	2.3 GHz	[Unknown]	at::_ops::as_strided::call(at::Tensor const&, c10::ArrayRef<c10::SymInt>, c10::ArrayRef<c10::SymInt>, c10::optional<c10::SymInt>)	[Unknown]	0
alloc_pages_vma	1.760s	6,208,000,000	9,360,000,000	0.663	87.4%	57.9%	0.0%	7.2%	7.2%	0.0%	0.0%	0.0%	0.0%	0.0%	21.7%	0.0%	3.5 GHz	[Unknown]	alloc_pages_vma	[Unknown]	0
method_vectorcall_NOARGS	1.745s	4,656,000,000	2,336,000,000	1.993	17.9%	83.9%	11.0%	6.4%	0.0%	0.0%	41.9%	0.0%	0.0%	0.0%	0.0%	0.0%	2.7 GHz	[Unknown]	method_vectorcall_NOARGS	descrobject.c	0
__do_page_cache_readahead	1.735s	4,896,000,000	704,000,000	6.955	13.6%	32.4%	9.4%	46.0%	6.1%	0.0%	6.1%	0.0%	0.0%	0.0%	79.7%	8.4%	2.8 GHz	[Unknown]	__do_page_cache_readahead	[Unknown]	0
binary_op1	1.730s	5,968,000,000	1,024,000,000	5.828	11.0%	73.7%	6.6%	5.0%	7.5%	2.6%	12.6%	0.0%	0.0%	0.0%	2.5%	2.4%	3.4 GHz	[Unknown]	binary_op1	abstract.c	0
iscsi_tcp_recv_skb	1.720s	4,944,000,000	4,800,000,000	1.030	22.1%	23.4%	37.7%	6.1%	30.3%	0.0%	12.1%	0.0%	0.0%	0.0%	9.1%	3.4%	2.9 GHz	[Unknown]	iscsi_tcp_recv_skb	[Unknown]	0
PyDict_SetItem	1.710s	5,584,000,000	3,776,000,000	1.479	13.1%	14.8%	0.0%	2.7%	0.0%	11.4%	37.6%	80.6%	0.0%	0.0%	21.5%	25.4%	3.3 GHz	[Unknown]	PyDict_SetItem	dictobject.c	0
torch::autograd::DifferentiableViewMeta::DifferentiableViewMeta	1.710s	7,344,000,000	672,000,000	10.929	2.4%	23.9%	1.6%	18.4%	2.0%	0.0%	14.3%	0.0%	0.0%	0.0%	20.4%	0.0%	4.3 GHz	[Unknown]	torch::autograd::DifferentiableViewMeta::DifferentiableViewMeta(c10::TensorImpl*, c10::optional<torch::autograd::ViewInfo>, c10::optional<torch::autograd::ViewInfo>, bool, torch::autograd::CreationMeta)	[Unknown]	0
get_dht	1.700s	4,096,000,000	3,776,000,000	1.085	19.3%	25.8%	46.7%	18.3%	11.0%	0.0%	0.0%	0.0%	0.0%	0.0%	18.3%	2.9%	2.4 GHz	[Unknown]	get_dht	[Unknown]	0
free_unref_page_commit	1.695s	6,768,000,000	7,744,000,000	0.874	28.0%	14.4%	25.6%	13.3%	2.2%	4.4%	0.0%	0.0%	0.0%	0.0%	0.0%	100.0%	4.0 GHz	[Unknown]	free_unref_page_commit	[Unknown]	0
page_counter_try_charge	1.695s	7,696,000,000	608,000,000	12.658	12.8%	23.9%	2.6%	27.3%	17.5%	7.8%	1.9%	0.0%	0.0%	0.0%	13.6%	26.9%	4.5 GHz	[Unknown]	page_counter_try_charge	[Unknown]	0
file_update_time	1.685s	5,792,000,000	5,920,000,000	0.978	34.2%	40.7%	21.3%	41.4%	2.6%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	3.4 GHz	[Unknown]	file_update_time	[Unknown]	0
THPVariable_Wrap	1.680s	6,256,000,000	1,696,000,000	3.689	8.8%	54.3%	11.4%	2.4%	0.0%	38.4%	33.6%	0.0%	0.0%	0.0%	0.0%	6.7%	3.7 GHz	[Unknown]	THPVariable_Wrap(at::TensorBase)	[Unknown]	0
_PyDict_LoadGlobal	1.680s	6,128,000,000	384,000,000	15.958	5.9%	10.9%	13.9%	4.9%	19.6%	9.2%	36.7%	24.5%	0.0%	0.0%	4.9%	15.4%	3.6 GHz	[Unknown]	_PyDict_LoadGlobal	dictobject.c	0
get_task_policy.part.0	1.670s	4,224,000,000	5,760,000,000	0.733	36.6%	43.9%	46.8%	42.6%	0.0%	3.6%	21.3%	0.0%	0.0%	0.0%	3.6%	0.0%	2.5 GHz	[Unknown]	get_task_policy.part.0	[Unknown]	0
ImagingRawEncode	1.655s	4,144,000,000	5,968,000,000	0.694	60.2%	68.1%	100.0%	21.7%	10.9%	0.0%	21.7%	0.0%	0.0%	0.0%	3.6%	0.0%	2.5 GHz	[Unknown]	ImagingRawEncode	[Unknown]	0
down_read	1.640s	5,392,000,000	10,640,000,000	0.507	82.5%	70.6%	0.0%	33.4%	5.6%	0.0%	0.0%	0.0%	0.0%	0.0%	5.6%	0.0%	3.3 GHz	[Unknown]	down_read	[Unknown]	0
pymalloc_pool_extend	1.640s	4,240,000,000	496,000,000	8.548	9.3%	84.9%	5.3%	0.0%	7.1%	0.0%	21.2%	0.0%	0.0%	0.0%	3.5%	0.3%	2.6 GHz	[Unknown]	pymalloc_pool_extend	obmalloc.c	0
__build_skb	1.630s	4,736,000,000	2,352,000,000	2.014	51.3%	23.1%	0.0%	9.5%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	50.7%	29.5%	2.9 GHz	[Unknown]	__build_skb	[Unknown]	0
set_page_dirty	1.625s	7,104,000,000	9,232,000,000	0.769	51.2%	28.9%	0.0%	8.4%	0.0%	0.0%	4.2%	0.0%	0.0%	0.0%	0.0%	9.9%	4.4 GHz	[Unknown]	set_page_dirty	[Unknown]	0
c10::impl::ExcludeDispatchKeyGuard::ExcludeDispatchKeyGuard	1.600s	5,072,000,000	3,632,000,000	1.396	20.1%	100.0%	0.0%	0.0%	11.8%	0.0%	8.9%	29.6%	0.0%	0.0%	3.0%	8.9%	3.2 GHz	[Unknown]	c10::impl::ExcludeDispatchKeyGuard::ExcludeDispatchKeyGuard(c10::DispatchKeySet)	[Unknown]	0
insert_to_usedpool	1.600s	5,504,000,000	2,016,000,000	2.730	16.5%	26.9%	0.0%	49.1%	5.5%	24.5%	10.9%	0.0%	0.0%	0.0%	0.0%	0.0%	3.4 GHz	[Unknown]	insert_to_usedpool	obmalloc.c	0
c10::DispatchKeySet::DispatchKeySet	1.595s	3,504,000,000	1,616,000,000	2.168	29.7%	78.1%	0.0%	0.0%	4.3%	0.0%	38.5%	0.0%	0.0%	0.0%	0.0%	8.3%	2.2 GHz	[Unknown]	c10::DispatchKeySet::DispatchKeySet(c10::DispatchKey)	[Unknown]	0
__x86_indirect_thunk_rax	1.590s	7,008,000,000	4,992,000,000	1.404	50.8%	41.6%	0.0%	10.7%	0.0%	0.0%	10.7%	0.0%	0.0%	0.0%	6.4%	19.6%	4.4 GHz	[Unknown]	__x86_indirect_thunk_rax	[Unknown]	0
c10::WarningUtils::set_warning_handler	1.575s	3,280,000,000	1,408,000,000	2.330	14.4%	38.4%	0.0%	27.4%	0.0%	0.0%	22.9%	0.0%	0.0%	0.0%	0.0%	5.8%	2.1 GHz	[Unknown]	c10::WarningUtils::set_warning_handler(c10::WarningHandler*)	[Unknown]	0
policy_nodemask	1.575s	5,200,000,000	2,976,000,000	1.747	13.1%	15.0%	0.0%	0.0%	0.0%	0.0%	2.9%	0.0%	0.0%	0.0%	66.3%	35.9%	3.3 GHz	[Unknown]	policy_nodemask	[Unknown]	0
