Source Function / Function / Call Stack	CPU Time	Clockticks	Instructions Retired	CPI Rate	Retiring	Front-End Bound	Bad Speculation	L1 Bound	L2 Bound	L3 Bound	Memory Bandwidth	Local DRAM	Remote DRAM	Remote Cache	Store Bound	Core Bound	Average CPU Frequency	Module	Function (Full)	Source File	Start Address
binary_op1	2.170s	6,928,000,000	1,696,000,000	4.085	23.4%	77.4%	13.2%	2.2%	0.0%	13.7%	28.1%	26.2%	0.0%	0.0%	0.0%	0.0%	3.2 GHz	[Unknown]	binary_op1	abstract.c	0
__delete_from_page_cache	2.165s	8,992,000,000	12,544,000,000	0.717	64.3%	52.5%	0.0%	20.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	4.2 GHz	[Unknown]	__delete_from_page_cache	[Unknown]	0
lookup_maybe_method	2.160s	7,024,000,000	176,000,000	39.909	0.0%	23.6%	2.7%	0.0%	0.0%	3.0%	72.6%	100.0%	0.0%	0.0%	25.6%	23.6%	3.3 GHz	[Unknown]	lookup_maybe_method	typeobject.c	0
mem_cgroup_commit_charge	2.150s	6,384,000,000	11,920,000,000	0.536	77.7%	46.4%	7.6%	28.2%	11.7%	0.0%	2.3%	0.0%	0.0%	0.0%	0.0%	0.0%	3.0 GHz	[Unknown]	mem_cgroup_commit_charge	[Unknown]	0
hrtimer_interrupt	2.145s	4,112,000,000	32,000,000	128.500	12.8%	91.2%	0.0%	0.0%	21.9%	0.0%	65.7%	36.5%	0.0%	0.0%	32.8%	0.1%	1.9 GHz	[Unknown]	hrtimer_interrupt	[Unknown]	0
func@0x368860	2.125s	7,632,000,000	12,160,000,000	0.628	49.8%	30.6%	0.0%	23.6%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	22.8%	3.6 GHz	[Unknown]	func@0x368860	[Unknown]	0
PyUnicode_AsUTF8AndSize	2.080s	5,760,000,000	560,000,000	10.286	5.9%	63.3%	11.7%	0.0%	5.2%	0.0%	49.5%	52.1%	0.0%	0.0%	0.0%	5.7%	2.8 GHz	[Unknown]	PyUnicode_AsUTF8AndSize	typeobject.c	0
_PyObject_IS_GC	2.075s	6,208,000,000	2,736,000,000	2.269	24.7%	39.7%	0.0%	31.4%	0.0%	46.2%	48.3%	0.0%	0.0%	0.0%	0.0%	9.6%	3.0 GHz	[Unknown]	_PyObject_IS_GC	pycore_object.h	0
PyDict_GetItem	2.075s	7,024,000,000	1,072,000,000	6.552	16.1%	35.8%	5.4%	0.0%	29.9%	1.8%	29.9%	96.1%	0.0%	0.0%	0.0%	8.8%	3.4 GHz	[Unknown]	PyDict_GetItem	dictobject.c	0
mem_cgroup_page_lruvec	2.070s	5,376,000,000	6,224,000,000	0.864	64.1%	77.4%	10.7%	19.5%	8.4%	0.9%	5.6%	0.0%	0.0%	0.0%	2.8%	0.0%	2.6 GHz	[Unknown]	mem_cgroup_page_lruvec	[Unknown]	0
dict_dealloc	2.055s	8,976,000,000	3,104,000,000	2.892	8.7%	58.0%	21.8%	3.3%	21.7%	31.8%	33.4%	0.0%	0.0%	0.0%	5.0%	0.9%	4.4 GHz	[Unknown]	dict_dealloc	dictobject.c	0
unicode_fromformat_arg	2.050s	5,200,000,000	3,312,000,000	1.570	8.7%	77.9%	34.6%	0.0%	2.9%	34.6%	49.0%	0.0%	0.0%	0.0%	0.0%	21.2%	2.5 GHz	[Unknown]	unicode_fromformat_arg	unicodeobject.c	0
at::native::DispatchStubImpl::get_call_ptr	2.045s	6,720,000,000	48,000,000	140.000	3.9%	100.0%	6.9%	0.0%	0.0%	96.0%	33.5%	28.7%	0.0%	0.0%	0.0%	9.6%	3.3 GHz	[Unknown]	at::native::DispatchStubImpl::get_call_ptr(c10::DeviceType, void*, void*, void*)	[Unknown]	0
__do_page_cache_readahead	2.035s	4,944,000,000	1,712,000,000	2.888	12.0%	14.4%	4.8%	60.7%	0.0%	0.0%	30.3%	0.0%	0.0%	0.0%	85.0%	16.1%	2.4 GHz	[Unknown]	__do_page_cache_readahead	[Unknown]	0
free_unref_page_commit	2.030s	4,912,000,000	9,264,000,000	0.530	62.6%	26.0%	45.8%	21.4%	0.0%	0.0%	3.1%	0.0%	0.0%	0.0%	0.0%	0.0%	2.4 GHz	[Unknown]	free_unref_page_commit	[Unknown]	0
__strcmp_avx2	2.025s	6,496,000,000	1,664,000,000	3.904	15.2%	68.6%	26.1%	4.6%	0.0%	43.9%	36.9%	0.0%	0.0%	0.0%	0.0%	0.0%	3.2 GHz	[Unknown]	__strcmp_avx2	strcmp-avx2.S	0
long_richcompare	2.010s	5,616,000,000	4,080,000,000	1.376	33.7%	43.7%	11.2%	13.4%	0.0%	29.4%	26.7%	0.0%	0.0%	0.0%	0.0%	0.0%	2.8 GHz	[Unknown]	long_richcompare	longobject.c	0
inode_permission	1.960s	5,856,000,000	3,056,000,000	1.916	7.7%	53.8%	0.0%	12.8%	12.8%	14.9%	56.4%	0.0%	0.0%	0.0%	0.0%	10.7%	3.0 GHz	[Unknown]	inode_permission	[Unknown]	0
torch::FunctionParameter::check	1.955s	6,640,000,000	4,144,000,000	1.602	8.4%	50.5%	17.9%	6.8%	0.0%	7.5%	29.4%	0.0%	0.0%	0.0%	0.0%	8.4%	3.4 GHz	[Unknown]	torch::FunctionParameter::check(_object*, std::vector<pybind11::handle, std::allocator<pybind11::handle>>&, int, long*)	[Unknown]	0
c10::TensorImpl::_fw_grad	1.950s	6,192,000,000	112,000,000	55.286	1.2%	61.5%	3.5%	21.8%	14.5%	21.8%	26.6%	0.0%	0.0%	0.0%	0.0%	13.5%	3.2 GHz	[Unknown]	c10::TensorImpl::_fw_grad(unsigned long, at::TensorBase const&) const	[Unknown]	0
__GI___pthread_once	1.940s	4,336,000,000	9,744,000,000	0.445	55.2%	24.2%	0.0%	10.4%	10.4%	3.5%	10.4%	0.0%	0.0%	0.0%	0.0%	0.0%	2.2 GHz	[Unknown]	__GI___pthread_once	pthread_once.c	0
free_unref_page_list	1.935s	6,592,000,000	6,416,000,000	1.027	31.0%	34.5%	23.0%	27.3%	2.3%	0.0%	4.6%	0.0%	0.0%	0.0%	0.0%	5.3%	3.4 GHz	[Unknown]	free_unref_page_list	[Unknown]	0
siphash24	1.925s	5,648,000,000	6,624,000,000	0.853	56.6%	56.6%	30.0%	0.0%	2.7%	15.9%	58.4%	0.0%	0.0%	0.0%	0.0%	0.0%	2.9 GHz	[Unknown]	siphash24	pyhash.c	0
skb_gro_receive	1.920s	8,960,000,000	8,560,000,000	1.047	62.6%	23.0%	0.0%	21.8%	0.0%	0.0%	3.3%	0.0%	0.0%	0.0%	0.0%	28.5%	4.7 GHz	[Unknown]	skb_gro_receive	[Unknown]	0
c10::DispatchKeySet::DispatchKeySet	1.920s	4,368,000,000	4,080,000,000	1.071	13.9%	91.2%	6.2%	0.0%	0.0%	0.0%	41.2%	0.0%	0.0%	0.0%	3.4%	0.0%	2.3 GHz	[Unknown]	c10::DispatchKeySet::DispatchKeySet(c10::DispatchKey)	[Unknown]	0
_PyDict_LoadGlobal	1.920s	7,584,000,000	240,000,000	31.600	5.7%	7.6%	0.0%	5.9%	0.0%	6.0%	27.7%	39.6%	0.0%	0.0%	0.0%	8.6%	3.9 GHz	[Unknown]	_PyDict_LoadGlobal	dictobject.c	0
PyDict_Contains	1.915s	3,616,000,000	1,840,000,000	1.965	9.3%	18.7%	9.3%	0.0%	0.0%	0.0%	41.5%	100.0%	0.0%	0.0%	0.0%	48.4%	1.9 GHz	[Unknown]	PyDict_Contains	dictobject.c	0
page_counter_cancel	1.915s	5,568,000,000	4,848,000,000	1.149	33.7%	29.7%	0.0%	21.6%	5.4%	8.1%	5.4%	0.0%	0.0%	26.9%	0.0%	0.0%	2.9 GHz	[Unknown]	page_counter_cancel	[Unknown]	0
lock_page_memcg	1.905s	7,232,000,000	14,144,000,000	0.511	59.0%	30.4%	0.9%	4.1%	4.1%	0.0%	4.1%	0.0%	0.0%	0.0%	0.0%	8.3%	3.8 GHz	[Unknown]	lock_page_memcg	[Unknown]	0
_Py_IS_TYPE	1.905s	10,880,000,000	2,912,000,000	3.736	14.7%	37.3%	0.6%	34.5%	0.0%	6.1%	24.8%	100.0%	0.0%	0.0%	4.1%	0.0%	5.7 GHz	[Unknown]	_Py_IS_TYPE	object.h	0
__slab_free	1.895s	7,600,000,000	4,848,000,000	1.568	16.6%	7.9%	4.3%	27.6%	0.0%	0.0%	7.9%	0.0%	0.0%	0.0%	3.9%	34.6%	4.0 GHz	[Unknown]	__slab_free	[Unknown]	0
uncharge_page	1.885s	4,720,000,000	11,104,000,000	0.425	100.0%	36.8%	39.5%	25.4%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	2.5 GHz	[Unknown]	uncharge_page	[Unknown]	0
at::TensorIteratorBase::populate_operands	1.885s	5,520,000,000	3,728,000,000	1.481	26.9%	65.6%	1.1%	0.0%	2.7%	19.0%	27.2%	0.0%	0.0%	0.0%	16.3%	4.8%	2.9 GHz	[Unknown]	at::TensorIteratorBase::populate_operands(at::TensorIteratorConfig&)	[Unknown]	0
at::TensorIteratorBase::compute_shape	1.885s	8,048,000,000	1,472,000,000	5.467	12.8%	39.8%	2.3%	24.2%	3.7%	0.0%	11.2%	0.0%	0.0%	0.0%	0.0%	10.8%	4.3 GHz	[Unknown]	at::TensorIteratorBase::compute_shape(at::TensorIteratorConfig const&)	[Unknown]	0
_PyObject_GenericSetAttrWithDict	1.880s	7,200,000,000	4,720,000,000	1.525	21.7%	19.8%	2.8%	0.0%	8.3%	6.0%	50.0%	72.9%	0.0%	0.0%	10.4%	23.3%	3.8 GHz	[Unknown]	_PyObject_GenericSetAttrWithDict	object.c	0
type_call	1.865s	8,384,000,000	2,000,000,000	4.192	8.1%	42.0%	15.2%	0.0%	1.8%	0.0%	60.8%	53.7%	0.0%	0.0%	8.9%	17.3%	4.5 GHz	[Unknown]	type_call	typeobject.c	0
c10::intrusive_ptr<c10::VariableVersion::VersionCounter, c10::detail::intrusive_target_default_null_type<c10::VariableVersion::VersionCounter>>::reset_	1.860s	8,432,000,000	2,176,000,000	3.875	11.2%	40.6%	4.2%	24.9%	0.0%	21.3%	24.9%	0.0%	0.0%	0.0%	0.0%	0.0%	4.5 GHz	[Unknown]	c10::intrusive_ptr<c10::VariableVersion::VersionCounter, c10::detail::intrusive_target_default_null_type<c10::VariableVersion::VersionCounter>>::reset_(void)	[Unknown]	0
